iteration_no,link_id,from_node_id,to_node_id,volume,ref_volume,base_volume,obs_volume,capacity,D,doc,fftt,travel_time,VDF_alpha,VDF_beta,VDF_plf,speed_mph,speed_kmph,VMT,VHT,PMT,PHT,VHT_QVDF,PHT_QVDF,geometry,mod_vol_auto,P,t0,t2,t3,vt2_mph,vt2_kmph,mu,Q_gamma,free_speed_mph,cutoff_speed_mph,free_speed_kmph,cutoff_speed_kmph,congestion_ref_speed_mph,avg_queue_speed_mph,avg_QVDF_period_speed_mph,congestion_ref_speed_kmph,avg_queue_speed_kmph,avg_QVDF_period_speed_kmph,avg_QVDF_period_travel_time,Severe_Congestion_P,spd_mph_07:00,spd_mph_07:05,spd_mph_07:10,spd_mph_07:15,spd_mph_07:20,spd_mph_07:25,spd_mph_07:30,spd_mph_07:35,spd_mph_07:40,spd_mph_07:45,spd_mph_07:50,spd_mph_07:55,
40,2108,760,761,712.7505,745.7347,0.0000,-1.0000,2500.0000,712.7505,0.2851,3.6300,3.6336,0.1500,4.0000,1.0000,48.4431,77.9449,2091.003403,43.164143,2091.003403,43.164143,45.203478,45.203478,"LINESTRING (-88.02323166240112 42.27181671390641, -88.08037806071933 42.274517381774274)",712.750546,0.285100,7.357450,7.500000,7.642550,36.300852,58.408072,2500.000000,379572.966784,48.491074,36.368305,78.022137,58.516603,45.034870,44.990284,46.257578,72.461105,72.389366,74.428443,3.805271,0.000000,48.491,47.685,46.880,46.074,45.268,40.783,36.301,40.783,45.268,46.074,46.880,47.685,
40,2109,760,765,3088.9578,3060.7863,0.0000,-1.0000,6000.0000,3088.9578,0.5148,4.6300,4.6788,0.1500,4.0000,1.0000,37.5808,60.4674,9052.314408,240.876320,9052.314408,240.876320,265.487131,265.487131,"LINESTRING (-88.02323166240112 42.27181671390641, -87.9660852640829 42.273617159151655)",3088.957806,0.514826,7.242587,7.500000,7.757413,27.930725,44.940536,6000.000000,89406.204053,37.976761,28.482571,61.104608,45.828456,33.088902,32.743866,34.096999,53.240043,52.684881,54.862071,5.156829,0.000000,37.977,36.298,34.619,33.069,31.149,28.823,27.931,28.823,31.149,33.069,34.619,36.298,
40,2110,760,769,1376.1525,1371.4653,0.0000,-1.0000,1000.0000,1376.1525,1.3762,3.6000,5.5367,0.1500,4.0000,1.0000,30.4152,48.9381,3862.392224,126.988820,3862.392224,126.988820,169.318427,169.318427,"LINESTRING (-88.02323166240112 42.27181671390641, -88.02442221236608 42.230406473265816)",1376.152517,1.376153,6.811924,7.500000,8.188076,17.465715,28.102335,1000.000000,1439.999959,46.777668,35.083251,75.265268,56.448951,35.083251,22.811411,22.811411,56.448951,36.703560,36.703560,7.382253,0.750000,28.647,24.978,22.054,19.934,18.525,17.725,17.466,17.725,18.525,19.934,22.054,24.978,
40,2111,761,215,97.7800,97.7800,0.0000,-1.0000,49500.0000,97.7800,0.0020,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-88.08037806071933 42.274517381774274, -88.09228356036895 42.26551515554806)",97.780000,0.001975,7.499012,7.500000,7.500988,45.000000,72.405000,9778.000000,0.000000,60.000000,45.000000,96.540000,72.405000,59.970370,59.970370,59.985156,96.492325,96.492325,96.516115,0.000000,0.000000,60.000,59.995,59.990,59.985,59.980,59.975,-nan(ind),59.975,59.980,59.985,59.990,59.995,
40,2112,761,757,690.3589,694.6969,0.0000,-1.0000,3000.0000,690.3589,0.2301,4.7000,4.7020,0.1500,4.0000,1.0000,47.7367,76.8084,2582.598125,54.100860,2582.598125,54.100860,56.067124,56.067124,"LINESTRING (-88.08037806071933 42.274517381774274, -88.14704885875724 42.29702294733981)",690.358899,0.230120,7.384940,7.500000,7.615060,35.789380,57.585113,3000.000000,1466025.627712,47.756809,35.817607,76.840706,57.630530,45.009364,44.990440,46.062611,72.420067,72.389618,74.114742,4.872867,0.000000,47.757,47.162,46.567,45.972,45.378,42.533,35.789,42.533,45.378,45.972,46.567,47.162,
40,2113,761,759,149.3236,149.2500,0.0000,-1.0000,2000.0000,149.3236,0.0747,3.5900,3.5900,0.1500,4.0000,1.0000,48.9357,78.7375,437.219635,8.934573,437.219635,8.934573,9.025052,9.025052,"LINESTRING (-88.08037806071933 42.274517381774274, -88.08037806071933 42.317728067660106)",149.323646,0.074662,7.462669,7.500000,7.537331,36.701628,59.052920,2000.000000,77470625.001439,48.935932,36.701949,78.737915,59.053436,48.022521,48.022297,48.445111,77.268236,77.267876,77.948184,3.626372,0.000000,48.936,48.771,48.607,48.442,48.278,48.113,36.702,48.113,48.278,48.442,48.607,48.771,
40,2114,761,760,2022.2973,2015.8646,0.0000,-1.0000,2500.0000,2022.2973,0.8089,3.6300,3.8631,0.1500,4.0000,1.0000,45.5646,73.3135,5932.833869,130.206983,5932.833869,130.206983,157.231478,157.231478,"LINESTRING (-88.08037806071933 42.274517381774274, -88.02323166240112 42.27181671390641)",2022.297319,0.808919,7.095541,7.500000,7.904459,32.459417,52.227202,2500.000000,5434.986493,48.491074,36.368305,78.022137,58.516603,38.684737,36.350112,37.733118,62.243741,58.487331,60.712586,4.664937,0.000000,48.491,39.938,37.936,36.045,34.168,32.899,32.459,32.899,34.168,36.045,37.936,39.938,
40,2115,761,770,2019.4415,2008.1245,0.0000,-1.0000,1500.0000,2019.4415,1.3463,3.8200,5.7024,0.1500,4.0000,1.0000,30.8080,49.5701,5912.924601,191.928118,5912.924601,191.928118,255.904157,255.904157,"LINESTRING (-88.08037806071933 42.274517381774274, -88.08037806071933 42.23130669588844)",2019.441462,1.346294,6.826853,7.500000,8.173147,17.927696,28.845662,1500.000000,2292.000007,45.989529,34.492146,73.997152,55.497864,34.492146,23.106012,23.106012,55.497864,37.177574,37.177574,7.603216,0.750000,29.091,25.520,22.597,20.450,19.013,18.193,17.928,18.193,19.013,20.450,22.597,25.520,
40,2116,762,216,2824.1400,2824.1400,0.0000,-1.0000,49500.0000,2824.1400,0.0571,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-87.90774831579972 42.31682784503749, -87.91965381544935 42.30782561881127)",2824.140000,0.057053,7.471473,7.500000,7.528527,44.999866,72.404784,49500.000000,0.000000,60.000000,45.000000,96.540000,72.405000,59.144200,59.144106,59.547682,95.163018,95.162867,95.812220,0.000000,0.000000,60.000,59.849,59.697,59.546,59.395,59.244,-nan(ind),59.244,59.395,59.546,59.697,59.849,
40,2117,762,422,1419.4607,1405.7180,0.0000,-1.0000,1000.0000,1419.4607,1.4195,0.8700,1.3998,0.1500,4.0000,1.0000,26.1468,42.0702,865.871030,33.115789,865.871030,33.115789,44.154385,44.154385,"LINESTRING (-87.90774831579972 42.31682784503749, -87.90774831579972 42.30782561881127)",1419.460705,1.419461,6.790270,7.500000,8.209730,14.731478,23.702948,1000.000000,347.999997,42.068966,31.551724,67.688966,50.766725,31.551724,19.610080,19.610080,50.766725,31.552619,31.552619,1.866387,0.750000,24.465,21.170,18.630,16.818,15.625,14.950,14.731,14.950,15.625,16.818,18.630,21.170,
40,2118,762,753,1576.2682,1623.6741,0.0000,-1.0000,3500.0000,1576.2682,0.4504,3.4500,3.4713,0.1500,4.0000,1.0000,51.6745,83.1443,4712.442828,91.194707,4712.442828,91.194707,98.957725,98.957725,"LINESTRING (-87.90774831579972 42.31682784503749, -87.90655776583476 42.36093875354594)",1576.268164,0.450362,7.274819,7.500000,7.725181,38.549025,62.025381,3500.000000,69469.622183,51.993393,38.995045,83.657369,62.743027,46.139427,45.856457,47.620768,74.238337,73.783039,76.621815,3.766785,0.000000,51.993,50.218,48.443,46.668,44.354,40.238,38.549,40.238,44.354,46.668,48.443,50.218,
40,2119,762,763,1948.9438,1939.7521,0.0000,-1.0000,2500.0000,1948.9438,0.7796,4.1900,4.4221,0.1500,4.0000,1.0000,39.7361,63.9354,5707.754654,143.641575,5707.754654,143.641575,171.490400,171.490400,"LINESTRING (-87.90774831579972 42.31682784503749, -87.96489471411795 42.31592762241486)",1948.943760,0.779578,7.110211,7.500000,7.889789,28.493304,45.845727,2500.000000,6950.751920,41.937565,31.453174,67.477542,50.608156,33.764169,31.991750,33.283231,54.326548,51.474726,53.552719,5.279487,0.000000,41.938,35.757,33.319,31.730,30.052,28.896,28.493,28.896,30.052,31.730,33.319,35.757,
40,2120,762,764,732.1142,752.3355,0.0000,-1.0000,500.0000,732.1142,1.4642,4.4800,7.5689,0.1500,4.0000,1.0000,21.7655,35.0206,2010.151418,92.355064,2010.151418,92.355064,123.140085,123.140085,"LINESTRING (-87.90774831579972 42.31682784503749, -87.90655776583476 42.27631782701952)",732.114237,1.464228,6.767886,7.500000,8.232114,12.028741,19.354244,500.000000,896.000022,36.772499,27.579374,59.166951,44.375213,27.579374,16.324103,16.324103,44.375213,26.265482,26.265482,10.091875,0.916667,20.159,17.335,15.217,13.729,12.755,12.206,12.029,12.206,12.755,13.729,15.217,17.335,
40,2121,763,217,1430.4600,1430.4600,0.0000,-1.0000,49500.0000,1430.4600,0.0289,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-87.96489471411795 42.31592762241486, -87.97680021376758 42.306925396188646)",1430.460000,0.028898,7.485551,7.500000,7.514449,44.999991,72.404986,49500.000000,0.000000,60.000000,45.000000,96.540000,72.405000,59.566527,59.566521,59.777000,95.842542,95.842532,96.181193,0.000000,0.000000,60.000,59.926,59.851,59.777,59.702,59.628,-nan(ind),59.628,59.702,59.777,59.851,59.926,
40,2122,763,754,378.2657,378.6000,0.0000,-1.0000,1000.0000,378.2657,0.3783,3.8600,3.8719,0.1500,4.0000,1.0000,48.2188,77.5840,1177.011491,24.409825,1177.011491,24.409825,26.060768,26.060768,"LINESTRING (-87.96489471411795 42.31592762241486, -87.9660852640829 42.36183897616856)",378.265680,0.378266,7.310867,7.500000,7.689133,36.067450,58.032527,1000.000000,47575.512880,48.366840,36.275130,77.822246,58.366685,43.792961,43.658885,45.164114,70.462875,70.247146,72.669059,4.133724,0.000000,48.367,47.141,45.915,44.689,43.330,38.445,36.067,38.445,43.330,44.689,45.915,47.141,
40,2123,763,758,466.4661,457.8600,0.0000,-1.0000,5500.0000,466.4661,0.0848,4.0700,4.0700,0.1500,4.0000,1.0000,44.1002,70.9573,1395.428644,31.642195,1395.428644,31.642195,32.010107,32.010107,"LINESTRING (-87.96489471411795 42.31592762241486, -88.02323166240112 42.317728067660106)",466.466090,0.084812,7.457594,7.500000,7.542406,33.074961,53.217612,5500.000000,143840018.397923,44.100590,33.075442,70.957849,53.218387,43.165525,43.165190,43.593376,69.453329,69.452790,70.141743,4.117355,0.000000,44.101,43.930,43.760,43.590,43.419,43.249,33.075,43.249,43.419,43.590,43.760,43.930,
40,2124,763,762,1837.9941,1864.4868,0.0000,-1.0000,2500.0000,1837.9941,0.7352,4.1900,4.3736,0.1500,4.0000,1.0000,40.1769,64.6446,5382.822917,133.978150,5382.822917,133.978150,157.422449,157.422449,"LINESTRING (-87.96489471411795 42.31592762241486, -87.90774831579972 42.31682784503749)",1837.994058,0.735198,7.132401,7.500000,7.867599,29.064932,46.765476,2500.000000,8325.900786,41.937565,31.453174,67.477542,50.608156,34.229465,32.792386,34.193490,55.075210,52.762950,55.017325,5.138943,0.000000,41.938,37.086,34.038,32.558,30.778,29.511,29.065,29.511,30.778,32.558,34.038,37.086,
40,2125,763,765,3265.7355,3278.1976,0.0000,-1.0000,4500.0000,3265.7355,0.7257,4.7000,4.8956,0.1500,4.0000,1.0000,35.1460,56.5499,9364.986465,266.459645,9364.986465,266.459645,312.076359,312.076359,"LINESTRING (-87.96489471411795 42.31592762241486, -87.9660852640829 42.273617159151655)",3265.735520,0.725719,7.137140,7.500000,7.862860,25.469291,40.980089,4500.000000,17544.135113,36.608299,27.456224,58.902754,44.177065,29.966465,28.769457,30.008638,48.216042,46.290056,48.283898,5.733649,0.000000,36.608,32.572,29.838,28.574,26.999,25.868,25.469,25.868,26.999,28.574,29.838,32.572,
40,2126,764,218,1993.0000,1993.0000,0.0000,-1.0000,49500.0000,1993.0000,0.0403,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-87.90655776583476 42.27631782701952, -87.91846326548439 42.2673156007933)",1993.000000,0.040263,7.479869,7.500000,7.520131,44.999967,72.404946,49500.000000,0.000000,60.000000,45.000000,96.540000,72.405000,59.396061,59.396037,59.685871,95.568262,95.568224,96.034567,0.000000,0.000000,60.000,59.895,59.790,59.685,59.580,59.476,-nan(ind),59.476,59.580,59.685,59.790,59.895,
40,2127,764,423,1855.3414,1857.0192,0.0000,-1.0000,1000.0000,1855.3414,1.8553,0.6000,1.6664,0.1500,4.0000,1.0000,25.0417,40.2921,1290.408478,51.530356,1290.408478,51.530356,68.707141,68.707141,"LINESTRING (-87.90655776583476 42.27631782701952, -87.91012941572966 42.26641537817068)",1855.341372,1.855341,6.572329,7.500000,8.427671,12.039612,19.371735,1000.000000,239.999991,69.551003,52.163252,111.907563,83.930672,52.163252,18.781286,18.781286,83.930672,30.219090,30.219090,2.221925,1.083333,19.481,16.700,14.787,13.492,12.658,12.190,12.040,12.190,12.658,13.492,14.787,16.700,
40,2128,764,762,433.6196,429.9271,0.0000,-1.0000,500.0000,433.6196,0.8672,4.4800,4.8601,0.1500,4.0000,1.0000,33.8964,54.5393,1190.580656,35.124082,1190.580656,35.124082,43.490550,43.490550,"LINESTRING (-87.90655776583476 42.27631782701952, -87.90774831579972 42.31682784503749)",433.619597,0.867239,7.066380,7.500000,7.933620,23.793949,38.284464,500.000000,1134.672610,36.772499,27.579374,59.166951,44.375213,28.799861,26.547345,27.375617,46.338976,42.714678,44.047369,6.017793,0.000000,36.772,28.764,27.820,26.331,24.982,24.098,23.794,24.098,24.982,26.331,27.820,28.764,
40,2129,764,765,464.3274,307.1200,0.0000,-1.0000,3500.0000,464.3274,0.1327,4.2500,4.2502,0.1500,4.0000,1.0000,43.1343,69.4031,1418.747659,32.891384,1418.747659,32.891384,33.519659,33.519659,"LINESTRING (-87.90655776583476 42.27631782701952, -87.9660852640829 42.273617159151655)",464.327378,0.132665,7.433668,7.500000,7.566332,32.349429,52.050231,3500.000000,15322979.070650,43.136330,32.352247,69.406354,52.054766,41.705660,41.703722,42.325838,67.104407,67.101289,68.102273,4.331383,0.000000,43.136,42.861,42.586,42.312,42.037,41.762,32.349,41.762,42.037,42.312,42.586,42.861,
40,2130,764,773,1858.7918,1978.9048,0.0000,-1.0000,3000.0000,1858.7918,0.6196,4.1300,4.2213,0.1500,4.0000,1.0000,44.2271,71.1614,5783.816555,130.775355,5783.816555,130.775355,148.217438,148.217438,"LINESTRING (-87.90655776583476 42.27631782701952, -87.9053672158698 42.230406473265816)",1858.791797,0.619597,7.190201,7.500000,7.809799,32.554239,52.379771,3000.000000,18410.761241,45.204842,33.903631,72.734590,54.550943,38.202643,37.376364,39.022511,61.468052,60.138570,62.787220,4.784315,0.000000,45.205,42.137,39.069,37.413,35.125,33.240,32.554,33.240,35.125,37.413,39.069,42.137,
40,2131,765,219,3930.4400,3930.4400,0.0000,-1.0000,49500.0000,3930.4400,0.0794,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-87.9660852640829 42.273617159151655, -87.97799076373254 42.26461493292544)",3930.440000,0.079403,7.460299,7.500000,7.539701,44.999497,72.404191,49500.000000,0.000000,60.000000,45.000000,96.540000,72.405000,58.808958,58.808607,59.357165,94.623613,94.623049,95.505678,0.000000,0.000000,60.000,59.784,59.569,59.353,59.137,58.922,-nan(ind),58.922,59.137,59.353,59.569,59.784,
40,2132,765,760,566.5302,564.3800,0.0000,-1.0000,6000.0000,566.5302,0.0944,4.6300,4.6301,0.1500,4.0000,1.0000,37.9763,61.1039,1660.239451,43.717769,1660.239451,43.717769,44.289389,44.289389,"LINESTRING (-87.9660852640829 42.273617159151655, -88.02323166240112 42.27181671390641)",566.530213,0.094422,7.452789,7.500000,7.547211,28.481934,45.827432,6000.000000,115264327.408280,37.976761,28.482571,61.104608,45.828456,37.080303,37.079861,37.486168,59.662208,59.661497,60.315244,4.690594,0.000000,37.977,37.812,37.647,37.482,37.317,37.152,28.482,37.152,37.317,37.482,37.647,37.812,
40,2133,765,763,887.5932,902.3294,0.0000,-1.0000,4500.0000,887.5932,0.1972,4.7000,4.7011,0.1500,4.0000,1.0000,36.6000,58.8894,2545.306781,69.543921,2545.306781,69.543921,71.646067,71.646067,"LINESTRING (-87.9660852640829 42.273617159151655, -87.96489471411795 42.31592762241486)",887.593249,0.197243,7.401379,7.500000,7.598621,27.444541,44.158267,4500.000000,4203706.262541,36.608299,27.456224,58.902754,44.177065,34.803117,34.795217,35.526120,55.998215,55.985505,57.161527,4.843169,0.000000,36.608,36.234,35.859,35.484,35.109,34.056,27.445,34.056,35.109,35.484,35.859,36.234,
40,2134,765,764,1836.9565,1935.8792,0.0000,-1.0000,3500.0000,1836.9565,0.5248,4.2500,4.2984,0.1500,4.0000,1.0000,42.6509,68.6253,5612.802145,131.598736,5612.802145,131.598736,145.410554,145.410554,"LINESTRING (-87.9660852640829 42.273617159151655, -87.90655776583476 42.27631782701952)",1836.956477,0.524845,7.237578,7.500000,7.762422,31.676243,50.967075,3500.000000,44070.843099,43.136330,32.352247,69.406354,52.054766,37.476361,37.054609,38.599689,60.299465,59.620867,62.106900,4.749505,0.000000,43.136,41.151,39.166,37.418,35.183,32.644,31.676,32.644,35.183,37.418,39.166,41.151,
40,2135,765,774,5057.5967,4943.2331,0.0000,-1.0000,6000.0000,5057.5967,0.8429,4.0100,4.3137,0.1500,4.0000,1.0000,39.8869,64.1780,14503.417148,363.613703,14503.417148,363.613703,445.355215,445.355215,"LINESTRING (-87.9660852640829 42.273617159151655, -87.96489471411795 42.23130669588844)",5057.596690,0.842933,7.078534,7.500000,7.921466,28.179363,45.340596,6000.000000,12996.042179,42.907482,32.180612,69.038139,51.778604,33.865451,31.481392,32.565953,54.489511,50.653561,52.398619,5.283401,0.000000,42.907,33.862,32.933,31.219,29.613,28.547,28.179,28.547,29.613,31.219,32.933,33.862,
40,2136,766,220,2946.7600,2946.7600,0.0000,-1.0000,49500.0000,2946.7600,0.0595,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-87.84941136751655 42.31682784503749, -87.86131686716618 42.30782561881127)",2946.760000,0.059531,7.470235,7.500000,7.529765,44.999841,72.404744,49500.000000,0.000000,60.000000,45.000000,96.540000,72.405000,59.107042,59.106931,59.526935,95.103231,95.103052,95.778839,0.000000,0.000000,60.000,59.842,59.684,59.525,59.367,59.209,-nan(ind),59.209,59.367,59.525,59.684,59.842,
40,2137,766,422,1305.8190,1306.2029,0.0000,-1.0000,1000.0000,1305.8190,1.3058,3.6100,5.1845,0.1500,4.0000,1.0000,35.3049,56.8056,3983.544401,112.832668,3983.544401,112.832668,150.443558,150.443558,"LINESTRING (-87.84941136751655 42.31682784503749, -87.90774831579972 42.30782561881127)",1305.818968,1.305819,6.847091,7.500000,8.152909,20.919732,33.659848,1000.000000,1443.999991,50.702660,38.026995,81.580579,61.185434,38.026995,26.478664,26.478664,61.185434,42.604170,42.604170,6.912607,0.583333,33.361,29.540,26.279,23.833,22.178,21.228,20.920,21.228,22.178,23.833,26.279,29.540,
40,2138,766,756,2482.0500,2493.6900,0.0000,-1.0000,6500.0000,2482.0500,0.3819,4.8300,4.8454,0.1500,4.0000,1.0000,38.0387,61.2042,7624.559764,200.442242,7624.559764,200.442242,214.166225,214.166225,"LINESTRING (-87.84941136751655 42.31682784503749, -87.84226806772678 42.36183897616856)",2482.050003,0.381854,7.309073,7.500000,7.690927,28.449877,45.775853,6500.000000,371351.308478,38.160000,28.620000,61.399440,46.049580,34.517114,34.407383,35.601131,55.538037,55.361479,57.282219,5.177161,0.000000,38.160,37.178,36.196,35.213,34.105,30.285,28.450,30.285,34.105,35.213,36.196,37.178,
40,2139,766,767,5153.3252,5174.6563,0.0000,-1.0000,3500.0000,5153.3252,1.4724,3.6600,6.2402,0.1500,4.0000,1.0000,29.5364,47.5241,15830.396738,535.961477,15830.396738,535.961477,714.615303,714.615303,"LINESTRING (-87.84941136751655 42.31682784503749, -87.84226806772678 42.27181671390641)",5153.325240,1.472379,6.763811,7.500000,8.236189,16.267025,26.173643,3500.000000,5124.000017,50.358688,37.769016,81.027130,60.770347,37.769016,22.152334,22.152334,60.770347,35.643105,35.643105,8.320243,0.916667,27.297,23.450,20.578,18.564,17.248,16.506,16.267,16.506,17.248,18.564,20.578,23.450,
40,2140,767,221,2356.1400,2356.1400,0.0000,-1.0000,49500.0000,2356.1400,0.0476,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-87.84226806772678 42.27181671390641, -87.8541735673764 42.262814487680195)",2356.140000,0.047599,7.476201,7.500000,7.523799,44.999935,72.404895,49500.000000,0.000000,60.000000,45.000000,96.540000,72.405000,59.286018,59.285973,59.626015,95.391203,95.391130,95.938257,0.000000,0.000000,60.000,59.875,59.750,59.625,59.500,59.375,-nan(ind),59.375,59.500,59.625,59.750,59.875,
40,2141,767,423,686.2387,691.4200,0.0000,-1.0000,1000.0000,686.2387,0.6862,4.0800,4.2157,0.1500,4.0000,1.0000,49.7596,80.0632,2399.234701,48.216536,2399.234701,48.216536,55.748314,55.748314,"LINESTRING (-87.84226806772678 42.27181671390641, -87.91012941572966 42.26641537817068)",686.238727,0.686239,7.156881,7.500000,7.843119,36.297191,58.402181,1000.000000,4109.449783,51.414852,38.561139,82.726497,62.044873,42.594136,41.222844,43.036902,68.533966,66.327556,69.246375,4.874250,0.000000,51.415,46.729,42.571,41.028,38.677,36.922,36.297,36.922,38.677,41.028,42.571,46.729,
40,2142,767,766,1748.3945,1760.9100,0.0000,-1.0000,3500.0000,1748.3945,0.4995,3.6600,3.6942,0.1500,4.0000,1.0000,49.8927,80.2773,5370.858044,107.648263,5370.858044,107.648263,118.197721,118.197721,"LINESTRING (-87.84226806772678 42.27181671390641, -87.84941136751655 42.31682784503749)",1748.394483,0.499541,7.250229,7.500000,7.749771,37.118926,59.724352,3500.000000,46952.699220,50.358688,37.769016,81.027130,60.770347,44.069627,43.661798,45.439608,70.908031,70.251833,73.112329,4.056215,0.000000,50.359,48.264,46.170,44.075,41.668,38.392,37.119,38.392,41.668,44.075,46.170,48.264,
40,2143,767,777,5641.0348,5638.0463,0.0000,-1.0000,6000.0000,5641.0348,0.9402,4.5800,5.1168,0.1500,4.0000,1.0000,34.6014,55.6737,16645.509144,481.064450,16645.509144,481.064450,618.195263,618.195263,"LINESTRING (-87.84226806772678 42.27181671390641, -87.83512476793699 42.22860602802058)",5641.034823,0.940172,7.029914,7.500000,7.970086,23.769259,38.244739,6000.000000,11970.043064,38.656639,28.992479,62.198532,46.648899,29.570662,26.468588,26.925973,47.579195,42.587958,43.323891,6.575339,0.000000,38.657,29.243,27.888,26.273,24.921,24.061,23.769,24.061,24.921,26.273,27.888,29.243,
40,2144,768,222,2652.5700,2652.5700,0.0000,-1.0000,49500.0000,2652.5700,0.0536,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-88.14704885875724 42.21060157556814, -88.15895435840687 42.201599349341926)",2652.570000,0.053587,7.473206,7.500000,7.526794,44.999896,72.404832,49500.000000,0.000000,60.000000,45.000000,96.540000,72.405000,59.196191,59.196118,59.576555,95.246671,95.246553,95.858676,0.000000,0.000000,60.000,59.858,59.717,59.575,59.434,59.292,-nan(ind),59.292,59.434,59.575,59.717,59.858,
40,2145,768,584,1644.7781,1588.3330,0.0000,-1.0000,5000.0000,1644.7781,0.3290,10.1500,10.1678,0.1500,4.0000,1.0000,35.2778,56.7620,9832.993399,278.730352,9832.993399,278.730352,294.490209,294.490209,"LINESTRING (-88.14704885875724 42.21060157556814, -88.16371655826673 42.12327998117385)",1644.778106,0.328956,7.335522,7.500000,7.664478,26.417819,42.506270,5000.000000,1147019.642245,35.339764,26.504823,56.861680,42.646260,32.433460,32.376592,33.389882,52.185437,52.093936,53.724321,10.742733,0.000000,35.340,34.618,33.896,33.174,32.452,28.809,26.418,28.809,32.452,33.174,33.896,34.618,
40,2146,768,757,506.0980,515.8200,0.0000,-1.0000,2000.0000,506.0980,0.2530,7.4800,7.4846,0.1500,4.0000,1.0000,46.9444,75.5335,2963.709716,63.132352,2963.709716,63.132352,65.707458,65.707458,"LINESTRING (-88.14704885875724 42.21060157556814, -88.14704885875724 42.29702294733981)",506.097971,0.253049,7.373476,7.500000,7.626524,35.189366,56.619690,2000.000000,1040398.863461,46.973263,35.229947,75.579980,56.684985,44.001629,43.974582,45.104617,70.798621,70.755103,72.573329,7.789890,0.000000,46.973,46.310,45.647,44.984,44.321,40.732,35.189,40.732,44.321,44.984,45.647,46.310,
40,2147,768,770,742.0007,741.2100,0.0000,-1.0000,1500.0000,742.0007,0.4947,6.3300,6.3869,0.1500,4.0000,1.0000,34.6921,55.8196,2740.127072,78.984150,2740.127072,78.984150,86.620851,86.620851,"LINESTRING (-88.14704885875724 42.21060157556814, -88.08037806071933 42.23130669588844)",742.000729,0.494667,7.252666,7.500000,7.747334,25.817995,41.541153,1500.000000,36311.102061,35.003696,26.252772,56.320948,42.240711,30.674902,30.401851,31.633574,49.355917,48.916578,50.898420,7.004375,0.000000,35.004,33.576,32.148,30.721,29.046,26.724,25.818,26.724,29.046,30.721,32.148,33.576,
40,2148,768,772,2074.1414,2070.8832,0.0000,-1.0000,1500.0000,2074.1414,1.3828,5.1900,8.0361,0.1500,4.0000,1.0000,28.5154,45.8813,7921.560764,277.799424,7921.560764,277.799424,370.399232,370.399232,"LINESTRING (-88.14704885875724 42.21060157556814, -88.08037806071933 42.18539534213474)",2074.141381,1.382761,6.808620,7.500000,8.191380,16.326951,26.270063,1500.000000,3114.000128,44.152599,33.114450,71.041532,53.281149,33.114450,21.386547,21.386547,53.281149,34.410955,34.410955,10.714773,0.750000,26.836,23.370,20.622,18.636,17.318,16.569,16.327,16.569,17.318,18.636,20.622,23.370,
40,2149,768,808,1405.8108,1429.8641,0.0000,-1.0000,4500.0000,1405.8108,0.3124,3.5900,3.5951,0.1500,4.0000,1.0000,48.8661,78.6256,4116.213986,84.234523,4116.213986,84.234523,88.696459,88.696459,"LINESTRING (-88.14704885875724 42.21060157556814, -88.20419525707547 42.21060157556814)",1405.810788,0.312402,7.343799,7.500000,7.656201,36.603892,58.895663,4500.000000,456249.964201,48.935932,36.701949,78.737915,59.053436,45.114007,45.049643,46.407873,72.588437,72.484876,74.670267,3.785565,0.000000,48.936,48.010,47.083,46.157,45.230,40.317,36.604,40.317,45.230,46.157,47.083,48.010,
40,2150,769,223,739.0500,739.0500,0.0000,-1.0000,49500.0000,739.0500,0.0149,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-88.02442221236608 42.230406473265816, -88.0363277120157 42.2214042470396)",739.050000,0.014930,7.492535,7.500000,7.507465,44.999999,72.404999,49500.000000,0.000000,60.000000,45.000000,96.540000,72.405000,59.776045,59.776045,59.886351,96.179657,96.179656,96.357139,0.000000,0.000000,60.000,59.962,59.924,59.886,59.848,59.811,-nan(ind),59.811,59.848,59.886,59.924,59.962,
